Time (s),Voltage (V),Disp. (cm),Stress (MPa),DC (%),deltaT
527.12523700,0.30180084,0.00291193,0.35872782,59.27950383,-0.02644971
527.32571700,0.30181584,0.00291293,0.35874482,59.37704283,-0.04033671
527.52619700,0.30180684,0.00291293,0.35873382,59.36941383,-0.03399971
527.72667700,0.30183684,0.00291293,0.35876982,59.15078983,-0.07524371
527.92715700,0.30181584,0.00291293,0.35874482,59.57534783,-0.07059571
528.12763700,0.30180784,0.00291293,0.35873482,59.15935783,-0.01735671
528.32811700,0.30179784,0.00291193,0.35872282,59.89805583,0.01820729
528.52859700,0.30180584,0.00291293,0.35873282,59.76167683,0.01470129
528.72907700,0.30182684,0.00291293,0.35875782,59.27449483,-0.02593671
528.92955700,0.30186284,0.00291293,0.35880082,58.56497883,-0.04800371
529.13003700,0.30185284,0.00291293,0.35878882,59.76743683,-0.05223571
529.33051700,0.30185884,0.00291293,0.35879582,59.56679383,-0.07273971
529.53099700,0.30184984,0.00291293,0.35878482,59.74287783,-0.04511671
529.73047400,0.30187984,0.00291293,0.35882082,59.51507783,-0.08184771
529.93095400,0.30189284,0.00291293,0.35883582,59.98349483,-0.11083071
530.13143400,0.30187184,0.00291293,0.35881082,59.89978683,-0.05207571
530.33191400,0.30187784,0.00291293,0.35881882,59.28051683,-0.01716571
530.53239400,0.30188684,0.00291293,0.35882882,59.01126983,-0.01830871
530.73287400,0.30188384,0.00291293,0.35882582,59.28343383,-0.08733571
530.93335400,0.30189784,0.00291293,0.35884182,59.13161383,-0.10051871
531.13483700,0.30191784,0.00291393,0.35886582,59.54715083,-0.08584071
531.33531700,0.30192984,0.00291393,0.35887982,59.25239583,-0.02404371
531.53579700,0.30189384,0.00291293,0.35883782,58.95727383,0.02229629
531.73627700,0.30189384,0.00291293,0.35883782,59.01854583,0.05673029
531.93675700,0.30187784,0.00291293,0.35881782,58.89562983,0.03087129
532.13723700,0.30189684,0.00291293,0.35884082,59.23037783,-0.01548971
532.33771700,0.30192684,0.00291393,0.35887682,59.33767583,-0.03295171
532.53819700,0.30189384,0.00291293,0.35883782,59.74133883,-0.02243571
532.73867700,0.30192784,0.00291393,0.35887782,58.81499783,-0.06235971
532.93915700,0.30193484,0.00291393,0.35888682,59.83781383,-0.02920171
533.13963700,0.30188584,0.00291293,0.35882882,59.31131683,-0.04058671
533.34011700,0.30193984,0.00291393,0.35889182,59.25805283,-0.04804171
533.54059700,0.30189184,0.00291293,0.35883482,58.55119183,-0.02423771
533.74107700,0.30190184,0.00291293,0.35884782,59.16649283,-0.04809171
533.94155700,0.30188484,0.00291293,0.35882682,59.25011583,-0.12484671
534.14203700,0.30189984,0.00291293,0.35884382,59.02432683,-0.13699371
534.34251700,0.30194984,0.00291393,0.35890482,58.72569483,-0.08140171
534.54299700,0.30193984,0.00291393,0.35889282,60.24435883,-0.08923471
534.74347700,0.30195984,0.00291393,0.35891482,59.46053383,-0.08903971
534.94395700,0.30192984,0.00291393,0.35887982,58.65918983,-0.04743171
535.14443700,0.30186584,0.00291293,0.35880382,59.46560283,-0.06072771
535.34491700,0.30189584,0.00291293,0.35883982,58.66770683,-0.14315671
535.54539700,0.30190484,0.00291293,0.35884982,59.15249183,-0.14256171
535.74587700,0.30191184,0.00291393,0.35885882,59.00548183,-0.16897471
535.94635700,0.30191984,0.00291393,0.35886882,59.91026383,-0.16927971
536.14683700,0.30193984,0.00291393,0.35889182,59.24198083,-0.13818671
536.34731700,0.30195784,0.00291393,0.35891382,59.21634883,-0.12332271
536.54779700,0.30192784,0.00291393,0.35887782,58.83182683,-0.08619271
536.74827700,0.30184084,0.00291293,0.35877382,59.10046783,-0.12001671
536.94875700,0.30185084,0.00291293,0.35878582,59.36143783,-0.13817371
537.14923700,0.30183284,0.00291293,0.35876482,59.66139083,-0.12873371
537.34971700,0.30185484,0.00291293,0.35879082,59.11365383,-0.11331471
537.55019700,0.30186184,0.00291293,0.35879982,59.53055283,-0.10437471
537.75067700,0.30186684,0.00291293,0.35880582,60.10772283,-0.12298171
537.95115700,0.30187384,0.00291293,0.35881282,59.50806783,-0.06193171
538.15163700,0.30193684,0.00291393,0.35888882,59.31302183,-0.05880771
538.35211700,0.30202984,0.00291493,0.35899882,59.45403383,-0.06460471
538.55259700,0.30202184,0.00291493,0.35898882,59.09361183,-0.03386771
538.75307700,0.30197484,0.00291393,0.35893382,59.34625183,0.02804629
538.95355700,0.30197984,0.00291393,0.35893982,59.47283283,0.04597329
539.15403700,0.30197484,0.00291393,0.35893282,59.48825783,0.01888629
539.35451700,0.30198784,0.00291393,0.35894882,60.24702583,0.00363829
539.55499700,0.30198684,0.00291393,0.35894782,59.73013583,0.00567529
539.75547700,0.30202584,0.00291493,0.35899382,59.24474883,0.00000529
539.95595700,0.30202684,0.00291493,0.35899582,59.31013083,0.04959329
540.15643700,0.30203384,0.00291493,0.35900382,59.03287583,0.05039029
540.35691700,0.30203184,0.00291493,0.35900182,59.12521083,0.12538329
540.55739700,0.30202884,0.00291493,0.35899782,59.18478983,0.09646029
540.75787700,0.30203584,0.00291493,0.35900582,58.75001183,0.08335429
540.95835700,0.30203584,0.00291493,0.35900682,59.34969283,0.10101029
541.15883700,0.30202284,0.00291493,0.35899082,59.57427883,0.12300629
541.35931700,0.30202384,0.00291493,0.35899282,59.52402983,0.10277029
541.55979700,0.30201084,0.00291393,0.35897682,58.37683583,0.12985529
541.76027700,0.30202684,0.00291493,0.35899482,58.48436383,0.16756929
541.96075700,0.30202284,0.00291493,0.35898982,59.69370183,0.12501629
542.16123700,0.30202084,0.00291493,0.35898782,59.79376383,0.10684729
542.36171700,0.30204484,0.00291493,0.35901682,59.50397983,0.06827729
542.56219700,0.30204284,0.00291493,0.35901482,58.69804883,0.04695329
542.76267700,0.30202684,0.00291493,0.35899482,59.30155083,0.05256129
542.96315700,0.30203884,0.00291493,0.35900982,60.15692083,0.09215829
543.16363700,0.30205884,0.00291493,0.35903382,59.43471783,0.07701029
543.36411700,0.30206284,0.00291493,0.35903782,59.58063283,0.09323529
543.56459700,0.30207784,0.00291493,0.35905682,60.26773283,0.07576429
543.76507700,0.30207284,0.00291493,0.35905082,59.11919383,0.00251229
543.96555700,0.30207384,0.00291493,0.35905182,60.02039183,0.03685629
544.16603700,0.30207984,0.00291493,0.35905882,59.13198183,0.01502029
544.36651700,0.30209084,0.00291493,0.35907182,59.01507083,0.03461429
544.56699700,0.30206684,0.00291493,0.35904282,59.45713783,0.07568129
544.76747700,0.30206984,0.00291493,0.35904682,58.73505583,0.09194029
544.96795700,0.30206584,0.00291493,0.35904182,59.88870083,0.13159629
545.16843700,0.30208984,0.00291493,0.35907082,59.23250283,0.09525329
545.36891700,0.30208484,0.00291493,0.35906482,58.55578283,0.08310529
545.56939700,0.30208984,0.00291493,0.35907082,58.81560683,0.08935529
545.76987700,0.30207284,0.00291493,0.35904982,58.37407383,0.06080429
545.97035700,0.30207784,0.00291493,0.35905582,58.78815683,0.00198929
546.17083700,0.30207084,0.00291493,0.35904682,59.40212183,-0.02306371
546.37131700,0.30206984,0.00291493,0.35904682,59.14578683,-0.03752771
546.57179700,0.30208284,0.00291493,0.35906182,58.85729883,-0.06620771
546.77227700,0.30206784,0.00291493,0.35904382,58.85877983,-0.02540271
546.97275700,0.30206584,0.00291493,0.35904182,58.79489783,0.06560329
547.17223500,0.30206284,0.00291493,0.35903882,60.05860283,0.06020529
547.37271500,0.30204984,0.00291493,0.35902282,59.89069883,0.03168629
547.57319500,0.30205184,0.00291493,0.35902582,58.88110283,0.03074129
547.77367400,0.30203084,0.00291493,0.35899982,59.57904583,0.00386829
547.97415400,0.30203884,0.00291493,0.35900982,59.30483183,0.04274629
548.17463400,0.30206084,0.00291493,0.35903582,58.68323483,0.03625729
548.37511400,0.30207184,0.00291493,0.35904882,59.43281783,-0.02126171
548.57559400,0.30207984,0.00291493,0.35905882,58.86127983,-0.02909971
548.77607400,0.30206884,0.00291493,0.35904482,59.26853883,-0.01431971
548.97655400,0.30205984,0.00291493,0.35903382,59.19661883,0.02349729
549.17703400,0.30206284,0.00291493,0.35903782,60.08287783,-0.02568171
549.37751500,0.30207984,0.00291493,0.35905882,59.35785483,0.01230929
549.57799500,0.30209084,0.00291493,0.35907182,59.34241783,-0.01062271
549.77847500,0.30208684,0.00291493,0.35906682,59.06322483,-0.08026671
549.97895500,0.30210184,0.00291493,0.35908482,59.41918783,-0.09984571
550.17943500,0.30213084,0.00291593,0.35911982,58.84333583,-0.07841971
550.37991500,0.30212684,0.00291593,0.35911482,59.94649383,-0.06113871
550.58039500,0.30212584,0.00291593,0.35911282,58.77960183,-0.07259671
550.78087500,0.30213384,0.00291593,0.35912282,58.78804683,0.02063629
550.98135500,0.30214584,0.00291593,0.35913682,59.33893183,-0.02747071
551.18183500,0.30215284,0.00291593,0.35914582,58.17693883,-0.06682971
551.38231500,0.30214284,0.00291593,0.35913282,59.10009883,-0.10166371
551.58279500,0.30213484,0.00291593,0.35912282,58.99682383,-0.05120271
551.78327500,0.30215284,0.00291593,0.35914482,59.68014983,-0.03720571
551.98375500,0.30216184,0.00291593,0.35915582,58.76178183,-0.08022471
552.18423500,0.30217084,0.00291593,0.35916682,59.18694083,-0.04986571
552.38471500,0.30215284,0.00291593,0.35914582,59.34935683,-0.04164471
552.58519500,0.30215984,0.00291593,0.35915382,59.28171083,-0.00104171
552.78567500,0.30219584,0.00291593,0.35919682,60.01160383,0.03898229
552.98615500,0.30218684,0.00291593,0.35918582,59.84935383,-0.00322171
553.18663500,0.30218284,0.00291593,0.35918082,59.67128083,-0.02466171
553.38711500,0.30217584,0.00291593,0.35917282,59.67880083,-0.02831171
553.58759500,0.30217884,0.00291593,0.35917582,60.04237383,-0.06796871
553.78807400,0.30218484,0.00291593,0.35918382,59.22918083,-0.06486871
553.98855400,0.30218984,0.00291593,0.35918882,59.67344283,-0.11484071
554.18903400,0.30221084,0.00291593,0.35921482,58.89364583,-0.03466371
554.38951400,0.30226184,0.00291693,0.35927382,58.97733083,0.00420129
554.58999400,0.30225684,0.00291693,0.35926882,59.49488883,-0.02311671
554.79047400,0.30226484,0.00291693,0.35927782,60.75176083,-0.05110771
554.99095400,0.30226184,0.00291693,0.35927482,59.87897683,-0.04971071
555.19143400,0.30225584,0.00291693,0.35926782,59.40333083,-0.01248871
555.39191500,0.30226984,0.00291693,0.35928382,59.77118083,0.01477329
555.59239500,0.30226484,0.00291693,0.35927882,59.70022783,0.04142129
555.79287500,0.30225684,0.00291693,0.35926882,58.82556083,0.01549929
555.99335500,0.30227384,0.00291693,0.35928882,59.16768483,-0.01575171
556.19383500,0.30227884,0.00291693,0.35929482,59.86751083,-0.08449471
556.39431500,0.30229084,0.00291693,0.35930982,59.96663783,0.00157229
556.59479500,0.30228384,0.00291693,0.35930082,59.09336583,0.01799329
556.79527500,0.30227284,0.00291693,0.35928782,59.31177583,-0.01578271
556.99575500,0.30229584,0.00291693,0.35931582,59.54157583,0.00975929
557.19623500,0.30232084,0.00291693,0.35934482,58.97798183,0.01595829
557.39671500,0.30233484,0.00291793,0.35936082,59.86419783,0.02073029
557.59719500,0.30236584,0.00291793,0.35939882,58.88244583,0.01506029
557.79767500,0.30236184,0.00291793,0.35939382,59.54535183,0.01178429
557.99815500,0.30232884,0.00291793,0.35935382,59.00593083,0.03050529
558.19863500,0.30231484,0.00291693,0.35933782,58.90545983,0.00251729
558.39911500,0.30234184,0.00291793,0.35936982,59.58983983,-0.01030771
558.59959500,0.30234984,0.00291793,0.35937982,59.82081083,-0.00333271
558.80007500,0.30236584,0.00291793,0.35939882,59.53658483,0.02890229
559.00055500,0.30235884,0.00291793,0.35938982,58.89981283,-0.02300371
559.20103500,0.30237084,0.00291793,0.35940482,59.48281683,0.02084929
559.40151500,0.30236284,0.00291793,0.35939482,60.26416783,0.05400429
559.60199500,0.30238284,0.00291793,0.35941782,59.39203083,0.04854029
559.80247400,0.30237284,0.00291793,0.35940582,59.56366983,0.15519029
560.00295400,0.30236184,0.00291793,0.35939282,59.11475583,0.15650429
560.20343400,0.30233984,0.00291793,0.35936782,58.88495583,0.18256829
560.40391400,0.30233384,0.00291793,0.35936082,59.15324383,0.22501729
560.60439400,0.30232984,0.00291793,0.35935582,59.00346283,0.22623829
560.80487400,0.30230484,0.00291693,0.35932582,58.92125183,0.17785629
561.00535400,0.30232284,0.00291793,0.35934782,58.51815683,0.14427729
561.20583400,0.30231584,0.00291693,0.35933882,59.97445783,0.12981129
561.40631400,0.30231684,0.00291693,0.35934082,59.81144383,0.12811929
561.60679500,0.30231984,0.00291693,0.35934382,58.99332483,0.12595929
561.80727500,0.30230784,0.00291693,0.35932982,59.59801283,0.18560229
562.00775500,0.30230484,0.00291693,0.35932582,59.69133583,0.18152329
562.20823500,0.30229784,0.00291693,0.35931682,59.79570383,0.16868629
562.40871500,0.30229484,0.00291693,0.35931382,59.09833983,0.15077729
562.60919500,0.30228584,0.00291693,0.35930382,59.07408183,0.16078729
562.80967500,0.30229584,0.00291693,0.35931582,60.00896283,0.16133929
563.01015500,0.30229484,0.00291693,0.35931482,59.75093183,0.21527629
563.21063500,0.30227684,0.00291693,0.35929282,59.41753383,0.17696629
563.41111500,0.30227984,0.00291693,0.35929582,59.03828383,0.10751929
563.61159500,0.30228384,0.00291693,0.35930082,59.46484383,0.09577429
563.81207500,0.30226984,0.00291693,0.35928382,59.63140783,0.05641529
564.01255500,0.30226284,0.00291693,0.35927582,59.37626583,0.13968329
564.21303500,0.30226784,0.00291693,0.35928182,59.28505183,0.13226829
564.41351500,0.30227984,0.00291693,0.35929582,59.14146483,0.12765129
564.61299200,0.30229884,0.00291693,0.35931782,59.32900183,0.06607929
564.81347200,0.30228184,0.00291693,0.35929882,59.77262783,0.05276929
565.01395200,0.30229584,0.00291693,0.35931482,59.42884983,0.07589929
565.21443200,0.30230684,0.00291693,0.35932782,59.89623983,0.05531429
565.41491200,0.30229984,0.00291693,0.35931982,59.27734283,0.02335129
565.61539200,0.30229384,0.00291693,0.35931282,60.15199083,0.06740029
565.81587200,0.30230084,0.00291693,0.35932082,58.82691283,0.05707229
566.01635200,0.30231084,0.00291693,0.35933382,59.13852283,0.01715529
566.21683200,0.30232384,0.00291793,0.35934882,59.06500783,0.02376929
566.41731200,0.30233284,0.00291793,0.35935882,59.58048683,-0.03096571
566.61779200,0.30233084,0.00291793,0.35935682,58.90336483,-0.02580471
566.81827200,0.30234184,0.00291793,0.35936982,59.62730483,-0.04334771
567.01875200,0.30234284,0.00291793,0.35937082,59.90897083,-0.03107971
567.21923200,0.30234284,0.00291793,0.35937182,59.28027683,-0.01771471
567.41971200,0.30235784,0.00291793,0.35938882,59.28313983,-0.01544471
567.62019200,0.30234284,0.00291793,0.35937082,59.26834783,-0.00220071
567.82067200,0.30235784,0.00291793,0.35938882,59.42457983,-0.02126271
568.02115200,0.30236684,0.00291793,0.35939882,59.16304083,-0.02919171
568.22163200,0.30237684,0.00291793,0.35941182,59.13123983,-0.04270471
568.42211200,0.30237884,0.00291793,0.35941382,59.82610683,-0.04495871
568.62259200,0.30236184,0.00291793,0.35939382,58.99972583,-0.04393771
568.82307200,0.30236684,0.00291793,0.35939882,58.52349583,-0.01179271
569.02355200,0.30236484,0.00291793,0.35939682,58.88378683,-0.02271371
569.22403200,0.30237584,0.00291793,0.35941082,59.87310283,-0.02978471
569.42451200,0.30237984,0.00291793,0.35941582,59.93917983,0.03761329
569.62499200,0.30238184,0.00291793,0.35941782,59.30951583,-0.06373671
569.82547200,0.30237484,0.00291793,0.35940982,59.02155383,-0.09669771
570.02595200,0.30238284,0.00291793,0.35941782,59.10570483,-0.11058571
570.22643200,0.30240284,0.00291793,0.35944182,58.92574283,-0.08364271
570.42691200,0.30242084,0.00291793,0.35946382,59.96803983,-0.05026871
570.62739200,0.30242384,0.00291793,0.35946782,59.04695883,-0.06158771
570.82787200,0.30243384,0.00291893,0.35947982,60.28298583,-0.10366671
571.02835200,0.30243284,0.00291893,0.35947882,59.52396083,-0.08710371
571.22883200,0.30245284,0.00291893,0.35950182,58.66173283,-0.03656271
571.42931200,0.30242684,0.00291893,0.35947082,59.45655083,0.05364629
571.62979200,0.30237184,0.00291793,0.35940582,58.80196583,0.11887829
571.83027200,0.30237284,0.00291793,0.35940582,59.73792283,0.08711129
572.03075200,0.30234584,0.00291793,0.35937382,59.24701583,0.07042529
572.23123200,0.30234584,0.00291793,0.35937482,59.71457483,0.04476529
572.43171200,0.30235284,0.00291793,0.35938282,59.02555283,0.05251029
572.63219200,0.30236584,0.00291793,0.35939882,60.46881083,0.01066629
572.83267200,0.30239484,0.00291793,0.35943282,59.40609883,0.05998629
573.03315200,0.30239084,0.00291793,0.35942782,59.12083683,0.11574029
573.23363200,0.30240084,0.00291793,0.35943982,59.35937983,0.15075029
573.43411200,0.30240384,0.00291793,0.35944382,59.29675383,0.17317229
573.63459200,0.30240284,0.00291793,0.35944282,60.05150383,0.17036029
573.83507200,0.30240684,0.00291793,0.35944682,59.70029583,0.16360829
574.03555200,0.30242884,0.00291893,0.35947282,59.37091983,0.12862629
574.23603200,0.30244784,0.00291893,0.35949582,58.72976083,0.12699429
574.43651200,0.30242784,0.00291893,0.35947182,59.03290583,0.18172929
574.63699200,0.30242384,0.00291793,0.35946682,59.42060783,0.17786029
574.83747200,0.30244084,0.00291893,0.35948682,59.58865083,0.09182429
575.03795200,0.30243184,0.00291893,0.35947582,59.47165383,0.06617929
575.23843200,0.30244684,0.00291893,0.35949482,59.03429783,0.09617229
575.43891200,0.30243084,0.00291893,0.35947482,59.79882583,0.02676929
575.63939200,0.30243884,0.00291893,0.35948482,59.73267383,-0.01903671
575.83987200,0.30244784,0.00291893,0.35949682,59.69192983,0.05834929
576.04035200,0.30244184,0.00291893,0.35948782,59.13662983,0.06127729
576.24083200,0.30243684,0.00291893,0.35948182,59.76308183,0.17543929
576.44131200,0.30246684,0.00291893,0.35951882,59.19542983,0.17637729
576.64179200,0.30246484,0.00291893,0.35951582,59.53399383,0.12554429
576.84227200,0.30246284,0.00291893,0.35951382,58.88755783,0.12838729
577.04275200,0.30243784,0.00291893,0.35948382,59.28964283,0.14819429
577.24323200,0.30242684,0.00291893,0.35947082,59.37750283,0.13226129
577.44371200,0.30244584,0.00291893,0.35949382,58.97142183,0.10790929
577.64419200,0.30246284,0.00291893,0.35951282,59.34001983,0.12882029
577.84467200,0.30246784,0.00291893,0.35951982,59.82657783,0.15240329
578.04515200,0.30247984,0.00291893,0.35953482,59.40040983,0.15792429
578.24563200,0.30251084,0.00291893,0.35956982,59.46947083,0.05026029
578.44611200,0.30251884,0.00291893,0.35957982,59.62246683,0.08209829
578.64659200,0.30250184,0.00291893,0.35956082,59.56384783,0.05455229
578.84707200,0.30250484,0.00291893,0.35956382,59.22663783,-0.03323571
